00000034	16.67337608	[23604] -4945.59765625; 4072.9191894531; 34.67684173584; -2804.2404785156; 4490.5434570313; 465.01226806641; -0.033096218659389; -0.012246793931955	
00000035	16.68939018	[23604] -4941.2700195313; 4073.58984375; 35.584487915039; -2806.2609863281; 4492.78125; 465.04339599609; -0.033826490211598; -0.011912540054228	
00000036	16.70535278	[23604] -4936.8364257813; 4074.2814941406; 36.513500213623; -2808.310546875; 4494.9780273438; 465.06652832031; -0.034511267758285; -0.011159316025347	
00000037	16.72132111	[23604] -4932.2973632813; 4074.9943847656; 37.463474273682; -2810.3898925781; 4497.1606445313; 465.09753417969; -0.035069880979454; -0.010037987411257	
00000038	16.73739624	[23604] -4927.6547851563; 4075.7280273438; 38.433731079102; -2812.4887695313; 4499.314453125; 465.1242980957; -0.035430487176973; -0.0086761552341156	
00000039	16.75844002	[23604] -4922.908203125; 4076.4826660156; 39.42338180542; -2814.6208496094; 4501.4462890625; 465.14422607422; -0.035571141264198; -0.0072327085762984	
00000040	16.76937866	[23604] -4918.05859375; 4077.2585449219; 40.431503295898; -2816.7741699219; 4503.541015625; 465.15341186523; -0.035499546576339; -0.0058730003542314	
00000041	16.78536797	[23604] -4913.107421875; 4078.0559082031; 41.457286834717; -2818.951171875; 4505.6323242188; 465.16729736328; -0.035281878184997; -0.0047234715042081	
00000042	16.80134583	[23604] -4908.0551757813; 4078.8757324219; 42.500148773193; -2821.1643066406; 4507.6645507813; 465.19705200195; -0.034966978613518; -0.0038544290595269	
00000043	16.81732559	[23604] -4902.9028320313; 4079.7185058594; 43.559814453125; -2823.4016113281; 4509.6850585938; 465.22671508789; -0.034652535492212; -0.0032838603235961	
00000044	16.83339882	[23604] -4897.6513671875; 4080.5844726563; 44.63631439209; -2825.6696777344; 4511.6616210938; 465.24478149414; -0.034388955827793; -0.0029605261389079	
00000045	16.84940720	[23604] -4892.3022460938; 4081.4743652344; 45.729907989502; -2827.9458007813; 4513.6274414063; 465.26528930664; -0.034226189315645; -0.0027798796790888	
00000046	16.86539078	[23604] -4886.8559570313; 4082.3879394531; 46.840972900391; -2830.2602539063; 4515.5517578125; 465.2825012207; -0.034157455626648; -0.0026243613069507	
00000047	16.88161087	[23604] -4881.3139648438; 4083.3259277344; 47.969860076904; -2832.5935058594; 4517.4663085938; 465.30130004883; -0.034169015180365; -0.0023914938269316	
00000048	16.89744186	[23604] -4875.6767578125; 4084.2880859375; 49.116771697998; -2834.9548339844; 4519.3251953125; 465.31076049805; -0.034194590089387; -0.0020214540901255	
00000049	16.91347885	[23604] -4869.9453125; 4085.2744140625; 50.281703948975; -2837.3410644531; 4521.16796875; 465.34701538086; -0.034200256723897; -0.0014865883438774	
00000050	16.92945671	[23604] -4864.1206054688; 4086.2849121094; 51.464431762695; -2839.744140625; 4522.9721679688; 465.3639831543; -0.034133266902337; -0.00084528071274159	
00000051	16.94542122	[23604] -4858.2036132813; 4087.3198242188; 52.664585113525; -2842.17578125; 4524.75; 465.37481689453; -0.033978917435506; -0.0001594100705837	
00000052	16.96148300	[23604] -4852.1943359375; 4088.3791503906; 53.881732940674; -2844.6271972656; 4526.5034179688; 465.40020751953; -0.033740605570436; 0.0005034756623043	
00000053	16.97747612	[23604] -4846.0947265625; 4089.4631347656; 55.115509033203; -2847.1049804688; 4528.2192382813; 465.41610717773; -0.033436828574801; 0.0010721005984976	
00000054	16.99359322	[23604] -4839.9047851563; 4090.5725097656; 56.365688323975; -2849.5922851563; 4529.8959960938; 465.4250793457; -0.033099265096482; 0.001518201185731	
00000055	17.00945282	[23604] -4833.6259765625; 4091.7072753906; 57.632202148438; -2852.1171875; 4531.5571289063; 465.44610595703; -0.032774885577276; 0.0018621524830175	
00000056	17.02546310	[23604] -4827.2592773438; 4092.8679199219; 58.915149688721; -2854.654296875; 4533.1723632813; 465.46752929688; -0.032468017328318; 0.002134055121527	
00000057	17.04142380	[23604] -4820.8046875; 4094.0546875; 60.214691162109; -2857.2080078125; 4534.755859375; 465.48193359375; -0.032190519772571; 0.0023801105916307	
00000058	17.05745697	[23604] -4814.2641601563; 4095.267578125; 61.530979156494; -2859.7895507813; 4536.314453125; 465.49719238281; -0.031936752904623; 0.0026481691635563	
00000059	17.07349777	[23604] -4807.6376953125; 4096.5068359375; 62.864105224609; -2862.3913574219; 4537.8291015625; 465.51831054688; -0.031677300053443; 0.0029628823860048	
00000060	17.08946800	[23604] -4800.9267578125; 4097.7719726563; 64.214042663574; -2865.01171875; 4539.3208007813; 465.53588867188; -0.031402614302698; 0.0033168405391812	
00000061	17.10544014	[23604] -4794.1318359375; 4099.0639648438; 65.580673217773; -2867.6394042969; 4540.779296875; 465.54034423828; -0.031094425711336; 0.0036828263469052	
00000062	17.12156296	[23604] -4787.25390625; 4100.3823242188; 66.963836669922; -2870.2934570313; 4542.1987304688; 465.55123901367; -0.030750112822033; 0.0040426082666046	
00000063	17.13741875	[23604] -4780.2934570313; 4101.7270507813; 68.363395690918; -2872.9758300781; 4543.591796875; 465.57626342773; -0.0085200772196687; 0.041938393538999	
00000064	17.15347862	[23604] -4773.2514648438; 4103.0991210938; 69.779251098633; -2875.6518554688; 4544.9311523438; 465.58102416992; 0.065944451824619; -0.041222153245958	
00000065	17.16943169	[23604] -4766.1284179688; 4104.498046875; 71.211395263672; -2878.3718261719; 4546.2578125; 465.60314941406; -0.053112301048047; 0.070117775181299	
00000066	17.18546486	[23604] -4758.92578125; 4105.923828125; 72.659881591797; -2881.0905761719; 4547.5327148438; 465.62551879883; 0.068465120001699; -0.0012718912487802	
00000067	17.20143127	[23604] -4751.64453125; 4107.376953125; 74.12580871582; -2883.8359375; 4548.7768554688; 465.63848876953; -0.0095414504608382; 0.0018379008904499	
00000068	17.21747398	[23604] -4744.2836914063; 4108.8520507813; 75.610404968262; -2886.5854492188; 4549.9990234375; 465.64001464844; -0.0033354488320391; -0.009314159518435	
00000069	17.23341370	[23604] -4736.8442382813; 4110.3427734375; 77.115348815918; -2889.353515625; 4551.1831054688; 465.64752197266; 0.023420297407486; 0.035237583606829	
00000070	17.24938583	[23604] -4729.3247070313; 4111.8393554688; 78.641288757324; -2892.1428222656; 4552.3227539063; 465.65591430664; 0.027731020258351; 0.016739648020923	
00000071	17.27315521	[23604] -4721.7255859375; 4113.3393554688; 80.189956665039; -2894.9445800781; 4553.42578125; 465.67990112305; 0.013888866711819; 0.044083216829059	
00000072	17.28338051	[23604] -4714.0478515625; 4114.84375; 81.759864807129; -2897.7561035156; 4554.4926757813; 465.69781494141; 0.015803383772202; -0.0055918965405865	
00000073	17.29753113	[23604] -4706.2915039063; 4116.3579101563; 83.346649169922; -2900.5895996094; 4555.5219726563; 465.71109008789; 0.012721740195211; 0.013292825871584	
00000074	17.31343079	[23604] -4698.4584960938; 4117.8862304688; 84.94832611084; -2903.4289550781; 4556.5278320313; 465.72579956055; -0.0067686640437027; 0.016168884112239	
00000075	17.32939339	[23604] -4690.5493164063; 4119.4267578125; 86.569229125977; -2906.2717285156; 4557.4877929688; 465.72302246094; 0.04224319123742; -0.021654298508146	
00000076	17.34537506	[23604] -4682.5659179688; 4120.9750976563; 88.216041564941; -2909.1450195313; 4558.4223632813; 465.72601318359; -0.021259523485649; 0.042843105853469	
00000077	17.36137962	[23604] -4674.5087890625; 4122.5268554688; 89.891479492188; -2912.01953125; 4559.3125; 465.74017333984; 0.042459542995958; 0.029317717052919	
00000078	17.37741852	[23604] -4666.376953125; 4124.0825195313; 91.591133117676; -2914.9089355469; 4560.1455078125; 465.76116943359; 0.047606399604441; 0.027423740460918	
00000079	17.39343452	[23604] -4658.1713867188; 4125.6469726563; 93.307594299316; -2917.8107910156; 4560.9711914063; 465.77529907227; -0.053582597064749; -0.0029586717109011	
00000080	17.40945625	[23604] -4649.8916015625; 4127.2221679688; 95.035484313965; -2920.7136230469; 4561.7407226563; 465.78063964844; 0.070551837597727; -0.0002082837660888	
00000081	17.42537308	[23604] -4641.5390625; 4128.80859375; 96.776359558105; -2923.6389160156; 4562.4897460938; 465.79144287109; -0.033998600363588; 0.035828251516514	
00000082	17.44145203	[23604] -4633.1147460938; 4130.4018554688; 98.54084777832; -2926.5556640625; 4563.1938476563; 465.79348754883; 0.047375896724523; -0.011655111855336	
00000083	17.45745659	[23604] -4624.6215820313; 4131.994140625; 100.33838653564; -2929.5014648438; 4563.8676757813; 465.7907409668; -0.015238284852957; 0.0200687328353	
00000084	17.47344208	[23604] -4616.0590820313; 4133.5859375; 102.16661071777; -2932.4453125; 4564.4780273438; 465.81597900391; 0.077003687611623; 0.068764942474436	
00000085	17.48954964	[23604] -4607.4262695313; 4135.1850585938; 104.01380157471; -2935.3911132813; 4565.0786132813; 465.82293701172; -0.051434257437807; -0.037312752202194	
00000086	17.50545692	[23604] -4598.7236328125; 4136.7954101563; 105.87201690674; -2938.3583984375; 4565.6225585938; 465.83410644531; 0.057350851820271; 0.041397192969847	
00000087	17.52139282	[23604] -4589.951171875; 4138.416015625; 107.74210357666; -2941.3286132813; 4566.1455078125; 465.83645629883; -0.023931401301976; -0.0075983542255175	
00000088	17.53745842	[23604] -4581.1108398438; 4140.0419921875; 109.63124847412; -2944.2897949219; 4566.6235351563; 465.83712768555; 0.043460395720644; 0.011991074202283	
00000089	17.55341148	[23604] -4572.2036132813; 4141.6650390625; 111.55140686035; -2947.2770996094; 4567.064453125; 465.84161376953; -0.0026343950297615; 0.034124244528669	
00000090	17.56938744	[23604] -4563.2319335938; 4143.2841796875; 113.50562286377; -2950.2619628906; 4567.462890625; 465.85147094727; 0.029742167325853; 0.019610150850527	
00000091	17.58542442	[23604] -4554.1943359375; 4144.908203125; 115.4829788208; -2953.2458496094; 4567.822265625; 465.86053466797; 0.015736119178852; 0.010089794254012	
00000092	17.60148239	[23604] -4545.0903320313; 4146.54296875; 117.47250366211; -2956.2463378906; 4568.1547851563; 465.86447143555; -0.015478940508964; 0.011272246945107	
00000093	17.61739159	[23604] -4535.919921875; 4148.1870117188; 119.47163391113; -2959.2373046875; 4568.4370117188; 465.8645324707; 0.051171135237641; 0.0052947403898872	
00000094	17.63345718	[23604] -4526.6840820313; 4149.833984375; 121.49002075195; -2962.2431640625; 4568.681640625; 465.87564086914; -0.00011368105728952; 0.04593155702117	
00000095	17.64940453	[23604] -4517.3857421875; 4151.4770507813; 123.5403213501; -2965.2465820313; 4568.8901367188; 465.88201904297; 0.013743658010261; -0.002016776100609	
00000096	17.66550255	[23604] -4508.0258789063; 4153.1162109375; 125.62349700928; -2968.25; 4569.0688476563; 465.87203979492; -0.0022347045366819; -0.015132901162808	
00000097	17.68136406	[23604] -4498.6030273438; 4154.7602539063; 127.72861480713; -2971.2634277344; 4569.205078125; 465.87728881836; 0.021606232646288; 0.057686195889066	
00000098	17.69742584	[23604] -4489.1176757813; 4156.4116210938; 129.84625244141; -2974.2731933594; 4569.2939453125; 465.87924194336; 0.032021609798284; -0.00032007314434497	
00000099	17.71340179	[23604] -4479.5693359375; 4158.0639648438; 131.98115539551; -2977.2785644531; 4569.3486328125; 465.88275146484; 0.0029056393523666; 0.018628804288761	
00000100	17.72940254	[23604] -4469.9599609375; 4159.7158203125; 134.14176940918; -2980.2922363281; 4569.3681640625; 465.88970947266; 0.0038893021993865; 0.025774982642971	
00000101	17.74548721	[23604] -4460.291015625; 4161.37109375; 136.32398986816; -2983.3061523438; 4569.3442382813; 465.89352416992; 0.024638214142964; 0.0078765130515497	
00000102	17.76147652	[23604] -4450.5620117188; 4163.033203125; 138.52575683594; -2986.3107910156; 4569.2734375; 465.89797973633; 0.031377316772025; 0.015589053135189	
00000103	17.79135704	[23604] -4440.7739257813; 4164.6928710938; 140.75260925293; -2989.3278808594; 4569.1909179688; 465.88757324219; -0.052334068178812; -0.0090831322762355	
00000104	17.79874992	[23604] -4430.9272460938; 4166.3461914063; 143.00602722168; -2992.3337402344; 4569.056640625; 465.87484741211; 0.057152426463252; 0.013853546124119	
00000105	17.80943298	[23604] -4421.0224609375; 4167.9990234375; 145.28475952148; -2995.3395996094; 4568.8754882813; 465.88049316406; 0.020136398022384; 0.054893374827035	
00000106	17.82536125	[23604] -4411.060546875; 4169.6567382813; 147.58609008789; -2998.3391113281; 4568.6557617188; 465.88531494141; 0.0099898560213456; 0.0030008304318482	
00000107	17.84150314	[23604] -4401.0405273438; 4171.3149414063; 149.90539550781; -3001.3439941406; 4568.4013671875; 465.88858032227; -0.001006226555885; 0.01666194602784	
00000108	17.85749245	[23604] -4390.9624023438; 4172.9794921875; 152.2367401123; -3004.3364257813; 4568.1064453125; 465.89364624023; 0.023186155489442; 0.015625896658306	
00000109	17.87350464	[23604] -4380.828125; 4174.6528320313; 154.58116149902; -3007.3361816406; 4567.775390625; 465.88940429688; -0.0019838679528458; 0.002330955258115	
00000110	17.88946533	[23604] -4370.638671875; 4176.3188476563; 156.95645141602; -3010.3149414063; 4567.4106445313; 465.87371826172; 0.012750094273633; -0.011217085732791	
00000111	17.90566635	[23604] -4360.396484375; 4177.9677734375; 159.37521362305; -3013.3107910156; 4567.013671875; 465.8571472168; -0.01400397417658; 0.029163563239634	
00000112	17.92161560	[23604] -4350.1020507813; 4179.6147460938; 161.82632446289; -3016.2744140625; 4566.556640625; 465.86557006836; 0.073270597177774; 0.051658283774737	
00000113	17.93752098	[23604] -4339.7534179688; 4181.2724609375; 164.29145812988; -3019.2541503906; 4566.0659179688; 465.86706542969; -0.025796200140835; 0.00057721734035278	
00000114	17.95345879	[23604] -4329.3491210938; 4182.94140625; 166.76174926758; -3022.2170410156; 4565.5458984375; 465.8642578125; 0.0032133265225268; 0.0025701532631137	
00000115	17.96947289	[23604] -4318.8881835938; 4184.6137695313; 169.23808288574; -3025.1730957031; 4564.974609375; 465.8645324707; 0.037543069967636; 0.02570503200124	
00000116	17.98542786	[23604] -4308.3745117188; 4186.2861328125; 171.7356262207; -3028.1240234375; 4564.3823242188; 465.84857177734; -0.032255864424594; -0.01868409927132	
00000117	18.00164032	[23604] -4297.8125; 4187.9448242188; 174.27836608887; -3031.0649414063; 4563.748046875; 465.82733154297; 0.025137744731882; 0.010778249883842	
00000118	18.01755714	[23604] -4287.205078125; 4189.5874023438; 176.87380981445; -3034.0009765625; 4563.0703125; 465.8235168457; 0.014755479322686; 0.051834259390782	
00000119	18.03367615	[23604] -4276.548828125; 4191.2353515625; 179.4991607666; -3036.921875; 4562.3471679688; 465.82608032227; 0.023220391362375; 0.014238398973876	
00000120	18.04945564	[23604] -4265.8408203125; 4192.8969726563; 182.13040161133; -3039.8395996094; 4561.5932617188; 465.81680297852; -0.014914043565143; -0.01044152427924	
00000121	18.06558800	[23604] -4255.078125; 4194.5668945313; 184.76072692871; -3042.7355957031; 4560.802734375; 465.80737304688; 0.015998889033967; 0.013212514088571	
00000122	18.08149529	[23604] -4244.2631835938; 4196.2392578125; 187.40190124512; -3045.6354980469; 4559.9741210938; 465.79476928711; -0.0019717256163242; 0.015123975869847	
00000123	18.09738350	[23604] -4233.4028320313; 4197.9018554688; 190.08326721191; -3048.5173339844; 4559.103515625; 465.77841186523; 0.020148081202291; 0.0025169827332124	
00000124	18.11337090	[23604] -4222.5014648438; 4199.5493164063; 192.8231048584; -3051.3845214844; 4558.2080078125; 465.75756835938; -0.020484759345012; 0.0026189505962942	
00000125	18.12943840	[23604] -4211.5561523438; 4201.1967773438; 195.60334777832; -3054.2473144531; 4557.2602539063; 465.75369262695; 0.035231351789955; 0.050826405785907	
00000126	18.14547920	[23604] -4200.5620117188; 4202.8618164063; 198.38917541504; -3057.0871582031; 4556.2719726563; 465.73782348633; 0.01034053497369; -0.026512853758325	
00000127	18.16142654	[23604] -4189.5166015625; 4204.5375976563; 201.17405700684; -3059.9223632813; 4555.2641601563; 465.72747802734; -0.036387938416449; 0.031623664966379	
00000128	18.17743492	[23604] -4178.4223632813; 4206.2075195313; 203.9764251709; -3062.7370605469; 4554.1997070313; 465.71166992188; 0.05449237759808; -0.0047690716026373	
00000129	18.19340706	[23604] -4167.2836914063; 4207.8735351563; 206.80828857422; -3065.5432128906; 4553.1108398438; 465.69058227539; -0.03416997174167; 0.0047813082350844	
00000130	18.20952606	[23604] -4156.1025390625; 4209.5400390625; 209.67585754395; -3068.3298339844; 4551.984375; 465.67590332031; 0.01431847578604; 0.022172395106053	
00000131	18.22539902	[23604] -4144.8759765625; 4211.2026367188; 212.56704711914; -3071.1052246094; 4550.818359375; 465.64712524414; 0.0031617905986562; -0.019436107261954	
00000132	18.24139214	[23604] -4133.6025390625; 4212.8754882813; 215.46617126465; -3073.8649902344; 4549.6162109375; 465.63220214844; 0.0014327209760537; 0.042849078648831	
00000133	18.27817154	[23604] -4122.2827148438; 4214.556640625; 218.37467956543; -3076.6032714844; 4548.3701171875; 465.61553955078; 0.019111571437431; -0.002515767155877	
00000134	18.28407288	[23604] -4110.9174804688; 4216.2368164063; 221.30027770996; -3079.3217773438; 4547.0981445313; 465.59078979492; -0.021650930316557; -0.0074457514823793	
00000135	18.28944588	[23604] -4099.509765625; 4217.9213867188; 224.25035095215; -3082.0349121094; 4545.7890625; 465.57192993164; 0.00016315917840871; 0.030061185609431	
00000136	18.30546761	[23604] -4088.0581054688; 4219.6127929688; 227.21662902832; -3084.7219238281; 4544.4321289063; 465.54992675781; 0.028816855192757; -0.0048177164476368	
00000137	18.32135391	[23604] -4076.5627441406; 4221.306640625; 230.19929504395; -3087.3894042969; 4543.052734375; 465.52111816406; -0.03213550166006; -0.0043309615277259	
00000138	18.33740807	[23604] -4065.0251464844; 4222.9956054688; 233.20671081543; -3090.0471191406; 4541.6376953125; 465.4831237793; -0.0014709728210268; -0.003080264817551	
00000139	18.35340881	[23604] -4053.4443359375; 4224.6904296875; 236.22830200195; -3092.6745605469; 4540.1806640625; 465.46328735352; 0.019928857898433; 0.042040205427824	
00000140	18.36945152	[23604] -4041.822265625; 4226.4052734375; 239.26162719727; -3095.2907714844; 4538.6938476563; 465.43469238281; -0.023156884839101; -0.013884395874996	
00000141	18.38540077	[23604] -4030.1586914063; 4228.1220703125; 242.31390380859; -3097.8713378906; 4537.1640625; 465.40930175781; 0.026125212001587; 0.010292668714615	
00000142	18.40145302	[23604] -4018.451171875; 4229.8359375; 245.37716674805; -3100.44140625; 4535.59765625; 465.38925170898; -0.011944475243935; 0.022543275795314	
00000143	18.41739845	[23604] -4006.7006835938; 4231.5678710938; 248.44247436523; -3102.9926757813; 4533.9995117188; 465.36102294922; -0.010519387231222; -0.011246161041287	
00000144	18.43341064	[23604] -3994.9130859375; 4233.3129882813; 251.53253173828; -3105.5141601563; 4532.3735351563; 465.3180847168; -0.010724201616258; -0.022775986014268	
00000145	18.44938660	[23604] -3983.0903320313; 4235.056640625; 254.6615447998; -3108.033203125; 4530.7290039063; 465.26879882813; -0.04587003090495; 0.0083562335899736	
00000146	18.46539688	[23604] -3971.2265625; 4236.7954101563; 257.80740356445; -3110.5048828125; 4529.0224609375; 465.23428344727; 0.07352983262379; 0.025096073440408	
00000147	18.48142624	[23604] -3959.3200683594; 4238.5375976563; 260.95965576172; -3112.95703125; 4527.2841796875; 465.21273803711; -0.028857615656975; 0.027476949630938	
00000148	18.49755669	[23604] -3947.3754882813; 4240.3022460938; 264.12106323242; -3115.3884277344; 4525.5234375; 465.18688964844; -0.028736922469779; -0.0090629915683457	
00000149	18.51348877	[23604] -3935.390625; 4242.0986328125; 267.27838134766; -3117.7917480469; 4523.716796875; 465.14831542969; 0.024584857384518; -0.0184055613311	
00000150	18.52958679	[23604] -3923.3664550781; 4243.92578125; 270.43283081055; -3120.1752929688; 4521.8872070313; 465.11370849609; -0.033975295008884; 0.022220703590232	
00000151	18.54547882	[23604] -3911.3063964844; 4245.73828125; 273.61978149414; -3122.5356445313; 4520.03515625; 465.05569458008; -0.02557896550977; -0.043577233368208	
00000152	18.56142616	[23604] -3899.2136230469; 4247.501953125; 276.8671875; -3124.8779296875; 4518.1455078125; 465.00564575195; -0.0012981219575609; 0.032062478194259	
00000153	18.57740402	[23604] -3887.0905761719; 4249.2646484375; 280.15768432617; -3127.1674804688; 4516.21484375; 464.97094726563; 0.020607677488051; 0.013482542150291	
00000154	18.59342957	[23604] -3874.9282226563; 4251.0673828125; 283.43493652344; -3129.447265625; 4514.2456054688; 464.9401550293; -0.018560695247808; 0.012512213541163	
00000155	18.60942841	[23604] -3862.7199707031; 4252.9028320313; 286.67684936523; -3131.6853027344; 4512.2548828125; 464.90234375; -0.022264060716134; -0.021437444650288	
00000156	18.62536240	[23604] -3850.4709472656; 4254.7622070313; 289.90634155273; -3133.9130859375; 4510.2368164063; 464.85546875; -0.029348501053149; -0.00038844353879847	
00000157	18.64144325	[23604] -3838.1906738281; 4256.6337890625; 293.16549682617; -3136.1062011719; 4508.1909179688; 464.80130004883; -0.01077744440931; -0.012257847783178	
00000158	18.65738678	[23604] -3825.8830566406; 4258.4907226563; 296.48135375977; -3138.2685546875; 4506.1079101563; 464.74395751953; -0.0016982567762231; -0.0031970346167084	
00000159	18.67359924	[23604] -3813.5466308594; 4260.3422851563; 299.84136962891; -3140.4084472656; 4504.00390625; 464.68951416016; -0.042622719514023; 0.0066418494797388	
00000160	18.68939400	[23604] -3801.1743164063; 4262.2338867188; 303.19183349609; -3142.5034179688; 4501.84765625; 464.65631103516; 0.042812426055511; 0.032821215566164	
00000161	18.70543289	[23604] -3788.7629394531; 4264.1977539063; 306.50054931641; -3144.5717773438; 4499.6831054688; 464.60833740234; -0.070614572376224; -0.036319846574699	
00000162	18.72138596	[23604] -3776.3166503906; 4266.2211914063; 309.78747558594; -3146.615234375; 4497.4741210938; 464.54870605469; 0.022610475643122; -0.0093902654567805	
00000163	18.73740387	[23604] -3763.8383789063; 4268.2568359375; 313.09222412109; -3148.6142578125; 4495.2495117188; 464.49249267578; -0.034008630258045; 0.0063369694609804	
00000164	18.75347710	[23604] -3751.3308105469; 4270.2973632813; 316.42987060547; -3150.5966796875; 4492.98828125; 464.43356323242; -0.0053893617515617; 0.0021261800329238	
00000165	18.78519440	[23604] -3738.7941894531; 4272.34375; 319.79647827148; -3152.5532226563; 4490.7158203125; 464.36532592773; -0.054117520496154; -0.019313707177123	
00000166	18.79105568	[23604] -3726.2229003906; 4274.4223632813; 323.1540222168; -3154.4526367188; 4488.3896484375; 464.3151550293; 0.061125520153646; 0.029447282256454	
